year,name,label,keyword,ner,tf_idf
107,能源國家型科技計畫—節約能源技術研發(4/4),能源,,,"經費, 能源, 國家型, 科技, 總經費"
107,107年度「能源效率管理與節能技術推廣輔導」(1/1),能源,,,"能源, 策略, 效率, 政策, 部門"
108,中研院南部院區鋰電池儲能系統開發與新世代全固態電池材料研發計畫(1/2),能源,,,"電池, 儲能, 國內, 材料, 太陽能"
108,深度減碳，邁向永續社會(3/4),能源,,,"社會, 碳, 深度, 環境, 經濟"
108,綠色採購躍升計畫(1/4),能源,,,"綠色, 政府, 金額, 產品, 機關"
108,創新循環綠建築環境科技計畫(1/4),能源,,,"建築, 循環, 環境, 科技, 氣候"
108,潔能系統整合與應用人才培育計畫(2/4),能源,,,"綠能, 科技, 能源, 知識, 產學"
108,創新前瞻技術研究綱要計畫(1/4),能源,,,"智慧, 需求, 方面, 台灣, 能量"
108,產業創新新材料開發計畫(2/4),能源,,,"材料, 高端, 高強度, 結構, 領域"
108,綠色循環與二氧化碳新碳源創新材料計畫(3/4),能源,,,"材料, 循環, 製程, 綠色, 化學"
108,能源產業技術研發暨標準檢測與產業能效提升推動計畫(1/4),能源,,,"標準, 動力, 能源, 電池, 重點"
108,民生產業特用化學品開發與關鍵製程應用技術綱要計畫(民生產業特用化學品開發與應用設備綱要計畫)(2/4),能源,,,"材料, 製程, 關鍵, 高溫, 低溫"
108,產業循環經濟創新領導計畫(1/4),能源,,,"循環, 經濟, 製程, 資源, 平台"
108,綠能科技產業推動發展計畫(1/4),能源,,,"綠能, 科技, 基礎, 建設, 中心"
108,產業永續發展計畫(3/4),能源,,,"綠色, 產品, 環境, 環保, 資源"
108,綠能產業升級轉型推動計畫(1/4),能源,,,"國際, 風力機, 能量, 太陽, 光電"
108,工業減碳領航計畫(3/4),能源,,,"低碳, 能源, 燃料, 碳, 能效"
108,材料與化工產業整合發展計畫(3/4),能源,,,"國際, 廠商, 化學品, 材料, 產品"
108,新世代化學材料產業輔導與推廣計畫(4/4),能源,,,"材料, 綠色, 產品, 關鍵, 環保"
108,智能電動車輛產業推動計畫(1/4),能源,,,"車輛, 機車, 汽車, 政策, 綠能"
108,再生能源憑證中心及檢測驗證發展計畫(3/4),能源,,,"能源, 憑證, 國際, 機制, 中心"
108,再生能源投(融)資第三方檢測驗證中心計畫(3/4),能源,,,"能源, 專案, 制度, 投融資, 保險"
108,服務業能源管理與技術輔導計畫(2/4),能源,,,"能源, 企業, 碳, 雲端, 商業"
108,沙崙綠能科學城-綠能科技產業化技術驗證平台(2/3),能源,,,"平台, 能源, 設備, 鋁電池, 建材"
108,低碳排放之無機聚合綠色水泥及混凝土製備研究(4/4),能源,,,"水泥, 綠色, 混凝土, 經濟, 礦山"
108,離岸風電海下工程技術研發計畫(3/4),能源,,,"漂沙, 風電, 分析, 長期性, 資料庫"
108,綠色運輸系統策略研究計畫(1/4),能源,,,"交通, 部門, 階段, 資料, 污染源"
108,自然科學研究發展計畫(1/1),能源,,,"科學, 國外, 科技, 基礎, 災害"
108,綠能科技聯合研發計畫(1/2),能源,,,"課題, 科技, 選題, 儲能, 主軸"
108,循環材料之高值化(3/4),能源,,,"循環, 業界, 材料, 學界, 經濟部"
108,工程科技發展綱要計畫(1/1),能源,"廣度, 原子能",,"學界, 科技, 基礎, 重點, 學術"
108,科學城低碳智慧環境基礎建置-科技計畫部分(3/4),能源,,,"智慧, 環境, 設施, 自駕車, 科學城"
108,綠能科技創新研究與服務平台計畫(3/4),能源,,,"綠能, 環境, 中心, 晶片, 結構"
108,中部科學工業園區業務推展(1/1),能源,,,"人才, 廠商, 品質, 科技, 能量"
108,核能電廠安全管制法規與技術研究計畫(4/4),能源,,,"核電廠, 核安, 核能, 需求, 福島"
108,原子能系統工程跨域整合發展計畫(3/4),能源,,,"同位素, 燃料, 廢棄物, 放射性, 藥物"
108,強化核能電廠除役管制技術及環境輻射之研究(1/4),能源,,,"輻射, 國際, 核電廠, 劑量, 法規"
108,放射性廢棄物貯存與處置安全管制技術發展(4/4),能源,,,"放射性, 廢棄物, \n子項, 坑道, 核子"
108,綠能科技深化研發與示範應用計畫(3/4),能源,,,"太陽能, 能源, 電漿, 節能膜, 產品"
108,原子能科技學術合作研究計畫(1/1),能源,,,"科技, 重點, 領域, 學術, 原子能"
108,農業綠能多元發展之整合性關鍵技術研發與推動(1/4),能源,,,"綠能, 沼氣, 農業, 政策, 設施"
108,洋流能關鍵技術開發與推動(1/1),能源,,,"洋流, 國家, 海流, 台灣, 國內"
108,節約能源技術研發(1/3),能源,,,"經費, 能源, 總經\n費, 新臺幣, 基金"
108,新及再生能源技術研發(1/3),能源,,,"經費, 能源, 電池, 總經費, 石油"
108,108年度「業界能源科技研究發展計畫」(1/1),能源,,,"能源, 科技, 業界, 基金, 經濟部"
108,108年度「再生能源開發與推廣計畫」(1/1),能源,,,"經費, 能源, 科技, 太陽, 光電"
108,108年「能源效率管理與節能技術推廣輔導」(1/1),能源,,,"能源, 效率, 總經費, 新臺幣, 計畫項"
109,深度減碳，邁向永續社會(4/4),能源,,,"社會, 碳, 環境, 經濟, 深度"
109,中研院南部院區鋰電池儲能系統開發與新世代全固態電池材料研發計畫(2/2),能源,,,"電池, 儲能, 國內, 材料, 太陽能"
109,綠色產品衡量指標擬訂與提升計畫（原計畫名稱：綠色採購躍升計畫）(2/4),能源,,,"綠色, 政府, 產品, 金額, 機關"
109,創新循環綠建築環境科技計畫(2/4),能源,,,"建築, 循環, 環境, 科技, 氣候"
109,潔能系統整合與應用人才培育計畫(3/4),能源,,,"綠能, 科技, 能源, 知識, 產學"
109,綠色循環與二氧化碳新碳源創新材料計畫(4/4),能源,,,"製程, 材料, 綠色, 循環, 觸媒"
109,產業創新新材料開發計畫(3/4),能源,,,"材料, 高端, 關鍵, 中心, 國內"
109,綠能科技產業推動發展計畫(2/4),能源,,,"綠能, 智慧, 科技, 沙崙, 科學城"
109,能源產業技術研發暨標準檢測與產業能效提升推動計畫(2/4),能源,,,"儲能, 標準, 績效, 指標, 電池"
109,工業循環創新技術開發與應用計畫(1/4),能源,,,"循環, 經濟, 資源, 環境, 物料"
109,民生產業特用化學品開發與關鍵製程應用技術綱要計畫(3/4),能源,,,"特化品, 環境, 材料, 複材, 金額"
109,開拓創新循環新材料技術應用通路暨產業推廣計畫(1/4),能源,,,"循環, 材料, 綠色, 通路, 出海口"
109,智能電動車輛產業推動計畫(2/4),能源,,,"車輛, 機車, 政策, 綠能, 智能"
109,亞洲生產力組織執行計畫(2/4),能源,,,"會員國, 生產力, 我國, 優勢, 亞洲"
109,產業永續發展計畫(4/4),能源,,,"綠色, 循環, 產品, 國際, 環保"
109,工業減碳領航計畫(4/4),能源,,,"碳, 面向, 力道, 國家, 工業局"
109,材料與化工創新產業發展計畫(4/4),能源,,,"材料, 國際, 廠商, 化工, 能量"
109,區域智能防災及地下工業管線安全推動計畫(4/4),能源,,,"單位, 災害, 災情, 決策, 進度"
109,綠能產業升級轉型推動計畫(2/4),能源,,,"綠能, 能源, 綠色, 科技, 經濟"
109,循環經濟創新平台計畫(1/4),能源,,,"循環, 經濟, 平台, 社會, 材料"
109,產業循環經濟創新領導計畫(2/4),能源,,,"循環, 經濟, 全球, 環境, 資源"
109,再生能源投(融)資第三方檢測驗證中心計畫(4/4),能源,,,"實驗室, 能源, 專案, 風場, 制度"
109,再生能源憑證中心及檢測驗證發展計畫(4/4),能源,,,"憑證, 能源, 案場, 交易量, 儲能"
109,沙崙綠能科學城-綠能科技示範場域旗艦計畫(4/4),能源,,,"綠能, 電池, 能源, 國際, 科技"
109,區域性儲能設備技術示範驗證計畫(4/4),能源,,,"儲能, 電網, 區域, 能源, 電池"
109,沙崙綠能科學城-綠能科技產業化技術驗證平台(3/3),能源,,,"平台, 能源, 設備, 建材, 建築"
109,綠色運輸系統策略研究計畫(2/4),能源,,,"運輸業, 政策, 交通, 交通部, 污染源"
109,離岸風電海下工程技術研發計畫(4/4),能源,,,"風電, 海域, 基地, 母港, 港區"
109,循環材料之高值化(4/4),能源,,,"成果, 團隊, 業界, 循環, 材料"
109,科學城低碳智慧環境基礎建置-科技計畫部分(4/4),能源,,,"智慧, 環境, 科學城, 設施, 電網"
109,綠能科技聯合研發計畫(2/2),能源,,,"領域, 團隊, 區域, 製程, 事業"
109,綠能科技創新研究與服務平台計畫(4/4),能源,,,"環境, 平台, 製程, 設計, 工程"
109,綠能科技深化研發與示範應用計畫(4/4),能源,,,"太陽能, 能源, 儲能, 區域, 電網"
109,精進放射性廢棄物貯存與處置安全管制技術發展(1/4),能源,,,"放射性, 廢棄物, 燃料, 核子, 特性"
109,原子能系統工程跨域整合發展計畫(4/4),能源,,,"核, 輻射, 核電, 設施, 廢棄物"
109,原子能科技學術合作研究計畫(1/1),能源,,,"科技, 重點, 領域, 學術, 原子能"
109,強化核能電廠除役管制技術及環境輻射之研究(2/4),能源,,,"核電廠, 輻射, 國民, 劑量, 團隊"
109,核子反應器設施安全與除役前期作業管制實務研究(1/4),能源,,,"核能, 核安, 電廠, 階段, 能力"
109,農業綠能多元發展之整合性關鍵技術研發與推動(2/4),能源,,,"綠能, 設施, 沼氣, 農業, 影響"
109,洋流能關鍵技術開發與推動(1/4),能源,,,"洋流, 國家, 海流, 台灣, 國內"
109,海洋研究發展與人才培育計畫(1/4),能源,,,"海洋, 風場, 環境, 內容, 項子"
109,109年度「業界能源科技研究發展計畫」(1/1),能源,,,"能源, 科技, 業界, 基金, 經濟部"
109,新及再生能源技術研發(2/3),能源,,,"能源, 電池, 整體, 見表, 。\n一"
109,109年度「再生能源開發與推廣計畫」(1/1),能源,,,"能源, 太陽, 光電, 補助款, 整體"
109,節約能源技術研發(2/3),能源,,,"重點, 能源, 產品, 綠能, 科技"
109,109年度「能源效率管理與節能技術推廣輔導」(1/1),能源,,,"能源, 強制性, 規範, 標準, 國家"
110,建置分散式區域規模之大型儲能系統，推動綠能產業發展計畫(1/5),能源,,,"材料, 電池, 儲能, 國內, 電池芯"
110,綠色產品衡量指標擬訂與提升計畫（原計畫名稱：綠色採購躍升計畫)(3/4),能源,,,"綠色, 產品, 民間, 環境, 金額"
110,營建事業廢棄物資源再利用計畫(1/4),能源,,,"瀝青, 刨除料, 土塊, 循環, 措施"
110,創新循環綠建築環境科技計畫(3/4),能源,,,"建築, 循環, 環境, 科技, 氣候"
110,潔能系統整合與應用人才培育計畫(4/4),能源,,,"能源, 教育, 人才, 區域, 臺灣"
110,民生產業特用化學品開發與關鍵製程應用技術綱要計畫(4/4),能源,,,"碳材, 特化品, 低碳, 國際, 產品"
110,產業創新新材料開發計畫(4/4),能源,,,"材料, 高端, 國內, 中心, 製程"
110,能源產業技術研發暨標準檢測與產業能效提升推動計畫(3/4),能源,,,"標準, 電池, 能源, 電控, 儲能"
110,綠能科技產業推動發展計畫(3/4),能源,,,"綠能, 科技, 能源, 沙崙, 智慧"
110,工業循環創新技術開發與應用計畫(2/4),能源,,,"循環, 經濟, 資源, 環境, 事業"
110,循環經濟推動方案-循環技術暨材料創新研發平台推動計畫(1/4),能源,,,"材料, 循環, 經濟, 平台, 策略"
110,碳循環關鍵技術開發計畫(1/5),能源,,,"低碳, 循環, 全球, 廠商, 產品"
110,智能電動車輛產業推動計畫(3/4),能源,,,"車輛, 機車, 政策, 智能, 市場"
110,產業永續發展計畫(1/4),能源,,,"綠色, 環保, 資源, 燃料, 資訊"
110,循環經濟創新領導計畫(2/4),能源,,,"循環, 經濟, 體系, 政策, 角色"
110,工業管線及產業工安推動計畫(1/4),能源,,,"災害, 石化, 事故, 園區, 全球"
110,工業減碳創新行動計畫(1/4),能源,,,"碳, 氣候, 低碳, 國際, 國內"
110,綠能產業升級轉型推動計畫(3/4),能源,,,"綠能, 能源, 科技, 政策, 產品"
110,智慧電動巴士DMIT計畫(1/5),能源,,,"智慧, 巴士, 科技, 關鍵, 固態"
110,再生能源憑證運行與發展計畫(1/4),能源,,,"憑證, 能源, 交易, 制度, 國際"
110,國家綠能標準檢測驗證計畫(1/5),能源,,,"能量, 標準, 國際, 綠能, 儲能"
110,整合智慧讀表平台發展計畫(1/4),能源,,,"智慧, 資訊, 電表, 資料, 資安"
110,綠能科技示範場域營運計畫(沙崙D區) (1/4),能源,,,"場域, 平台, 綠能, 科技, 沙崙"
110,沙崙智慧綠能科學城技術整合及營運計畫(1/4),能源,,,"綠能, 智慧, 科技, 沙崙, 科學城"
110,海洋科技產業創新專區營運計畫(1/4),能源,,,"海洋, 科技, 人才, 平台, 規範"
110,加速全面性地熱資源探查及資訊供應計畫(1/5),能源,,,"地熱, 資訊, 潛能區, 區域, 地質"
110,太陽能電網整合的創新天氣和電力預測(1/4),能源,,,"電力, 太陽能, 能源, 容量, 預報"
110,綠色運輸系統策略研究計畫(3/4),能源,,,"交通部, 溫室, 氣體, 措施, 策略"
110,臺灣綠色能源港智慧環境監測技術研發(1/4),能源,,,"港埠, 智慧, 風電, 臺灣, 港口"
110,綠能科技聯合研發計畫(1/2),能源,,,"綠能, 科研, 科技, 國家, 能源"
110,強化輻射災害應變與管制技術之研究(2/4),能源,,,"科技, 核能, 輻射, 放射性, 功能"
110,精進放射性廢棄物貯存與處置安全管制技術發展(2/4),能源,,,"放射性, 廢棄物, 燃料, 核子, 特性"
110,原子能系統工程跨域整合發展計畫(第二期)(1/4),能源,,,"核, 設施, 放射性, 廢棄物, 科技"
110,原子能科技學術合作研究計畫(1/1),能源,,,"科技, 重點, 領域, 核能, 輻射"
110,強化核能電廠除役管制技術及環境輻射之研究(3/4),能源,,,"核電廠, 輻射, 國民, 劑量, 團隊"
110,綠能產業應用技術發展計畫(1/4),能源,,,"轉輪, 循環, 風場, 平台, 關鍵"
110,核子反應器設施安全與除役前期作業管制實務研究計畫(2/4),能源,,,"核能, 核安, 電廠, 能力, 經驗"
110,綠能發配電智慧管理與效能提升技術發展計畫(1/5),能源,,,"能源, 電網, 電饋線, 充電站, 時間"
110,農業綠能多元發展之整合性關鍵技術研發與推動(3/4),能源,,,"綠能, 農業, 光電, 設施, 政策"
110,洋流能關鍵技術開發與推動(2/4),能源,,,"洋流, 能源, 洋流能, 海域, 發電機"
110,海洋研究發展與人才培育計畫(2/4),能源,,,"海洋, 生態, 環境, 國家, 衝突"
110,110年度「新及再生能源技術研發」(3/3),能源,,,"能源, 國內, 科技, 政策, 關鍵"
110,110年度「業界能源科技研究發展計畫」(1/1),能源,,,"能源, 科技, 關鍵, 產品, 範疇"
110,110年度「再生能源開發與推廣計畫」(1/1),能源,,,"經費, 能源, 太陽, 光電, 補助款"
110,110年度「節約能源技術研發計畫」(3/3),能源,,,"重點, 能源, 產品, 效益, 綠能"
110,110年度｢能源效率管理與節能技術推廣輔導」(1/1),能源,,,"能源, 效率, 規範, 政策, 策略"
110,儲能系統與智慧家庭能源管理系統標準檢測驗證能量建置計畫(1/4),能源,,,"儲能, 智慧, 能量, 家庭, 國內"
110,商業服務業節能低碳推動計畫(1/1),能源,,,"部門, 商業, 住商, 目標, 溫室"
103,健康資料加值應用雲端化服務計畫(3/4),資安人培與數位經濟,,,"中心, 測試, 內容, 機制, 專案"
103,提升原住民資訊素養四年計畫(3/4),資安人培與數位經濟,,,"原住民, 資訊, 工作, 會, 素養"
103,提升新世代社群網路偵查暨鑑識能量(1/4),資安人培與數位經濟,,,"社群, 網路, 雲端, 機制, 者"
103,警政雲端運算發展計畫(3/4)-擴增M-Police功能運用,資安人培與數位經濟,,,"行動, 載具, 重點, 工作, 影音"
103,推動新住民資訊素養教育計畫(2/3),資安人培與數位經濟,,,"住民, 資訊, 生活, 內容, 教育"
103,個人生物特徵識別資料蒐集管理及運用建置計畫(2/2),資安人培與數位經濟,,,"生物, 特徵, 旅客, 人臉, 指紋"
103,優質經貿網絡計畫(預報貨物資訊)(5/5),資安人培與數位經濟,,,"國際, 經貿, 環境, 核心, 台"
103,偏鄉數位關懷推動計畫(3/4),資安人培與數位經濟,,,"機會, 民眾, 學生, 資訊, 大專校院"
103,資訊軟體人才培育計畫(4/4),資安人培與數位經濟,,,"軟體, 人才, 資源, 機制, 學程"
103,強化個資使用稽核及公務資料外洩防護計畫(3/3),資安人培與數位經濟,,,"個資, 紀錄, 事件, 平臺, 機制"
